message_text,label_intent,split
uy cost of guided tour hm po,calculate_billing,train
"hi, travel recommendation 4 short trip",get_recommendation,train
book room quick lang near nangka po,book_accommodation,train
i am ready to reserve now,book_accommodation,train
what are the opening hours of attractions,get_tourism_information,test
"ask lang, what is my accommodation total around budget 900",calculate_accommodation_billing,train
"hi, what are tourist spots in poblacion now",get_tourism_information,test
quick question: best waterfall activity for family,get_recommendation,train
book an inn for one guest tomorrow,book_accommodation,val
book accommodation with hot shower and wifi thanks,book_accommodation,val
hello what is total sa family itinerary,calculate_billing,train
"ask lang, looking for rooms near poblacion",get_accommodation_recommendation,train
pls best waterfall activity 4 family,get_recommendation,train
room billing estimate under bayawan pension house,calculate_accommodation_billing,train
tourism info about villareal,get_tourism_information,train
pls tourisn info about near downtown?,get_tourism_information,train
hm tour package for adventure trip thanks,calculate_billing,train
show attraction information with location,get_tourism_information,train
uy room billing breakdown please thanks,calculate_accommodation_billing,train
"hi, tourist spot background info pls now",get_tourism_information,train
show me budget friendly accommodation,get_accommodation_recommendation,train
"ask lang, best budget room around 3000",get_accommodation_recommendation,train
recommend a beginner-friendly trek tour option,get_recommendation,train
recommend a tour that fits a family budget,get_recommendation,train
"ask lang, san maganda puntahan this weekend po",get_recommendation,train
quick question: suggest trip idea near bayawan po,get_recommendation,train
what are tourist spots in terminal area thanks,get_tourism_information,train
"hi, tour fee estimate 4 4 pax?",calculate_billing,train
"ask lang, book room quick lang near villareal now",book_accommodation,train
how much if family tour 4 days pls,calculate_billing,train
recommend inn in city proper for 1 guests under 4000 thanks,get_accommodation_recommendation,train
pls hm tour package for nature trip po,calculate_billing,val
what tourist areas are accessible,get_tourism_information,train
tour total payment near near boulevard thanks,calculate_billing,train
"ask lang, tour total payment near city proper",calculate_billing,train
book room quick lang near terminal area,book_accommodation,train
"ask lang, share information sa local attractions",get_tourism_information,train
facts about tourism sites near terminal area,get_tourism_information,train
hello hm total if 5 guests for 3 nights,calculate_accommodation_billing,train
need accom options with near terminal and breakfast thanks,get_accommodation_recommendation,train
hotel suggestion pls with wifi now,get_accommodation_recommendation,train
quick question: where to check official attraction details?,get_tourism_information,train
quick question: book accomodation with aircon and parking,book_accommodation,train
uy what tour bagay for friends po,get_recommendation,train
give me quick tour suggestion?,get_recommendation,val
quick question: compute lodging cost sa bayawan now,calculate_accommodation_billing,test
quick question: what are tourist spots in terminal area,get_tourism_information,train
recommend a hotel in bayawan for 2 guests under 2000,get_accommodation_recommendation,test
"hello can you reserve for 5 nights, 6 guests",book_accommodation,train
reserve my stay from june 10 to june 12,book_accommodation,train
quick question: total stay payment from 2026-04-02 to 2026-04-04,calculate_accommodation_billing,train
quick question: facts about tourism sites near city proper,get_tourism_information,train
continue with booking for room 6,book_accommodation,train
which tourist spots are open today,get_tourism_information,train
uy room options na cheap lang pls,get_accommodation_recommendation,test
any beach attraction information,get_tourism_information,val
reserve a hotel stay for 2 adults and 1 child,book_accommodation,train
pls recommend inn in nangka for 1 guests under 1800,get_accommodation_recommendation,train
what are tourist spots in bayawan,get_tourism_information,train
uy pa suggest place to stay near nangka now,get_accommodation_recommendation,train
"ask lang, compute lodging cost sa near boulevard",calculate_accommodation_billing,train
"ask lang, book room quick lang near terminal area",book_accommodation,train
recommend a farm tour in bayawan thanks,get_recommendation,test
hello pa compute tour cost budget 2500 pls,calculate_billing,train
what landmarks are open on weekends,get_tourism_information,train
quick question: tour total payment near poblacion,calculate_billing,train
recommend chill itinerary one day now,get_recommendation,train
"ask lang, details about heritage destinations please",get_tourism_information,val
how much stay,calculate_accommodation_billing,train
bill estimate for inn stay near nangka,calculate_accommodation_billing,train
"hi, facts about tourism sites near villareal po",get_tourism_information,train
"ask lang, book room 35 4 2 guests from 2026-04-24 to 2026-04-26 now",book_accommodation,train
hello suggest trip idea near nangka,get_recommendation,train
recommend the top tour options in bayawan,get_recommendation,train
"ask lang, book na room na may hot shower",book_accommodation,train
quick question: room charge hm with extra guest?,calculate_accommodation_billing,train
tour cost?,calculate_billing,train
i need operating hours for tourist spots,get_tourism_information,train
pls open hours for attractions in bayawan pls,get_tourism_information,train
hello how much babayaran sa room 10?,calculate_accommodation_billing,train
"hi, tour total payment near near downtown pls",calculate_billing,train
pa compute ng room payment with parking,calculate_accommodation_billing,train
quick question: tourism info about villareal,get_tourism_information,train
need accom options with hot shower and breakfast,get_accommodation_recommendation,train
"ask lang, book na room na may parking pls",book_accommodation,train
tourism info about nangka thanks,get_tourism_information,train
what attraction details and locations can help with trip planning,get_tourism_information,train
hello bill estimate for inn stay near nangka now,calculate_accommodation_billing,train
quick question: hm tour package for farm trip,calculate_billing,train
"hi, facts about tourisn sites near city proper now",get_tourism_information,train
hm tour package 4 adventure trip,calculate_billing,train
uy recommend a adventure tour in bayawan po,get_recommendation,train
hello pa compute ng room payment with quiet place thanks,calculate_accommodation_billing,train
recommend a tour option with nature views and photo spots,get_recommendation,train
book an inn room with wifi for two guests,book_accommodation,train
quick question: find me a quiet room with aircon?,get_accommodation_recommendation,train
quick question: pa suggest place to stay near poblacion,get_accommodation_recommendation,train
hello pa compute ng room payment with breakfast,calculate_accommodation_billing,train
"hi, can you reserve for 2 nights, 4 guests",book_accommodation,train
quick question: what is total sa farm itinerary,calculate_billing,train
pls tour ideas na di mahal,get_recommendation,train
recommend inn in villareal for 4 guests under 700 now,get_accommodation_recommendation,train
uy reserve an inn sa bayawan for 2 pax now,book_accommodation,train
"ask lang, facts about tourism sites near kalumboyan",get_tourism_information,train
what is the total price of boat tour,calculate_billing,train
"need room tonight pls, 2 kami thanks",book_accommodation,train
"ask lang, i need to book a place near terminal area this weekend",book_accommodation,val
quick question: tourism info about nangka,get_tourism_information,train
pls total stay payment from 2026-03-25 to 2026-03-27,calculate_accommodation_billing,train
book na room na may wifi thanks,book_accommodation,train
"ask lang, find me a quiet room with parking",get_accommodation_recommendation,train
hello book na room na may quiet place now,book_accommodation,train
recommend a weekend getaway tour,get_recommendation,train
what is the billing for our package,calculate_billing,train
quick question: book accommodation with near terminal and hot shower,book_accommodation,train
"ask lang, best sunset activity for family",get_recommendation,train
"ask lang, ano entrance fee and schedule",get_tourism_information,train
tourism information please,get_tourism_information,train
looking 4 rooms near nangka,get_accommodation_recommendation,val
"hi, suggest trip idea near poblacion thanks",get_recommendation,train
hm total if 6 guests 4 2 nights po,calculate_accommodation_billing,train
"hi, details about nature destinations pls now",get_tourism_information,train
tour total payment near poblacion pls,calculate_billing,train
quick question: suggest trip idea near near boulevard,get_recommendation,train
"ask lang, i need to book a place near bayawan this weekend",book_accommodation,train
pls tour fee estimate for 1 pax,calculate_billing,train
secure a room for us this weekend,book_accommodation,train
book accommodation with breakfast and hot shower,book_accommodation,train
tour total payment near villareal thanks,calculate_billing,train
ano entrance fee and schedule po,get_tourism_information,train
tour bill pls,calculate_billing,train
ano entrance fee and schedule thanks,get_tourism_information,val
what are tourist spots in terminal area po,get_tourism_information,train
what are tourist spots in near downtown thanks,get_tourism_information,train
tour ideas na di mahal,get_recommendation,train
"hi, suggest trip idea near near boulevard thanks",get_recommendation,train
tour reco for 6 guests budget 2200 po,get_recommendation,train
quick question: best adventure activity for family,get_recommendation,train
facts about tourism sites near bayawan pls,get_tourism_information,train
"ask lang, bill estimate for inn stay near near downtown now",calculate_accommodation_billing,train
please suggest a day trip in bayawan,get_recommendation,train
hello recommend inn in poblacion for 5 guests under 3000,get_accommodation_recommendation,train
recommend inn in near boulevard for 5 guests under 2500 thanks,get_accommodation_recommendation,train
uy tourist spot background info pls pls,get_tourism_information,train
pls what are tourist spots in nangka,get_tourism_information,train
best heritage activity for family,get_recommendation,train
"hi, need tour quote under 900",calculate_billing,train
pls share in4mation sa local attractions thanks,get_tourism_information,train
"ask lang, room options na cheap lang",get_accommodation_recommendation,test
pls ano entrance fee and schedule pls,get_tourism_information,train
quick question: book room quick lang near near boulevard,book_accommodation,train
what is the final tour total for 2 days,calculate_billing,train
"ask lang, suggest trip idea near city proper",get_recommendation,val
"hi, recommend a adventure tour in bayawan now",get_recommendation,train
"ask lang, hm tour package for adventure trip po",calculate_billing,train
"ask lang, suggest trip idea near kalumboyan",get_recommendation,train
hello give me quick tour suggestion,get_recommendation,train
need stay options,get_accommodation_recommendation,train
compute lodging cost sa poblacion,calculate_accommodation_billing,train
quick question: compute lodging cost sa villareal,calculate_accommodation_billing,train
quick question: recommend a adventure tour in bayawan,get_recommendation,train
suggest a cultural tour option for us,get_recommendation,train
"ask lang, give me quick tour suggestion",get_recommendation,train
need accom options with aircon and parking,get_accommodation_recommendation,train
hello details about farm destinations please pls,get_tourism_information,train
need accom options with near terminal and wifi,get_accommodation_recommendation,train
pls best nature activity 4 family,get_recommendation,train
"hi, tour reco 4 3 guests budget 900",get_recommendation,train
suggest trip idea near poblacion,get_recommendation,train
uy tourisn info about bayawan,get_tourism_information,train
suggest trip idea near villareal,get_recommendation,train
details about nature destinations pls po,get_tourism_information,train
spot details?,get_tourism_information,train
hello tourist spot background info pls,get_tourism_information,train
quick question: details about city destinations please po,get_tourism_information,train
tour total payment near poblacion now,calculate_billing,train
"hi, what is total sa farm itinerary",calculate_billing,train
suggest hotel or inn from 2026-04-24 to 2026-04-26 thanks,get_accommodation_recommendation,train
what are the contact details of tourist places,get_tourism_information,train
calculate lodging cost for one guest two nights,calculate_accommodation_billing,train
"hi, pa compute tour cost budget 3000 now",calculate_billing,train
quick question: how much babayaran sa room 14,calculate_accommodation_billing,train
quick question: hotel suggestion please with breakfast pls,get_accommodation_recommendation,train
looking for rooms near villareal,get_accommodation_recommendation,train
quick question: details about waterfall destinations please,get_tourism_information,train
hello hotel suggestion please with hot shower,get_accommodation_recommendation,train
compute lodging cost sa villareal thanks,calculate_accommodation_billing,train
with aircon and wifi,get_accommodation_recommendation,test
compute lodging cost sa city proper,calculate_accommodation_billing,train
inn reco near terminal please thanks,get_accommodation_recommendation,train
i need info about local landmarks,get_tourism_information,train
please calculate per head tour cost,calculate_billing,train
facts about tourism sites near near downtown thanks,get_tourism_information,train
quick question: recommend a city tour in bayawan,get_recommendation,train
"hi, pa compute ng room payment with parking po",calculate_accommodation_billing,train
pls pwede pa reserve room 72 from 2026-04-17 to 2026-04-19,book_accommodation,train
find me a quiet room with parking,get_accommodation_recommendation,train
"hi, hm total if 2 guests for 5 nights now",calculate_accommodation_billing,train
uy best budget room around 900 thanks,get_accommodation_recommendation,train
"ask lang, pa compute tour cost budget 3500 thanks",calculate_billing,train
hello tour bill po for weekend,calculate_billing,train
"ask lang, tour ideas na di mahal",get_recommendation,train
"ask lang, tourism info about kalumboyan",get_tourism_information,train
quick question: suggest trip idea near near downtown,get_recommendation,train
compute excursion payment,calculate_billing,val
best farm activity 4 family thanks,get_recommendation,test
"ask lang, need accom options with hot shower and near terminal",get_accommodation_recommendation,train
i need to book a place near kalumboyan this weekend,book_accommodation,train
compute lodging cost sa terminal area,calculate_accommodation_billing,test
tour billing breakdown please thanks,calculate_billing,train
pa compute tour cost budget 900 po,calculate_billing,train
"hi, how much room 5 from 2026-03-20 to 2026-03-22",calculate_accommodation_billing,train
what is total sa sunset itinerary thanks,calculate_billing,train
share attraction information in bayawan city,get_tourism_information,train
need accom options with hot shower and aircon thanks,get_accommodation_recommendation,train
uy recommend inn in nangka for 1 guests under 1800 now,get_accommodation_recommendation,train
"hi, hm tour package 4 farm trip thanks",calculate_billing,train
pls tourism info about kalumboyan,get_tourism_information,train
bill estimate for inn stay near bayawan,calculate_accommodation_billing,train
hello looking for rooms near poblacion,get_accommodation_recommendation,train
uy best farm activity for family,get_recommendation,train
quick question: tour total payment near near boulevard,calculate_billing,train
"ask lang, hm tour package for family trip",calculate_billing,val
quick question: book room 35 for 4 guests from 2026-03-25 to 2026-03-27,book_accommodation,train
pls tour fee estimate for 6 pax now,calculate_billing,train
"hi, ano entrance fee and schedule now",get_tourism_information,train
"hi, recommend a farm tour in bayawan",get_recommendation,train
compute lodging cost sa near downtown thanks,calculate_accommodation_billing,train
what is the final room payment for this hotel stay,calculate_accommodation_billing,train
hello best budget room around 1200 now,get_accommodation_recommendation,train
need accom options with breakfast and aircon,get_accommodation_recommendation,train
hello hm tour package for farm trip thanks,calculate_billing,train
tour fee estimate for 3 pax now,calculate_billing,train
book na room na may wifi,book_accommodation,train
book room quick lang near near boulevard,book_accommodation,train
uy recommend inn in near downtown for 4 guests under 1200,get_accommodation_recommendation,train
book accommodation with near terminal and quiet place,book_accommodation,train
"ask lang, find me a quiet room with near terminal",get_accommodation_recommendation,val
reserve an inn sa near downtown 4 4 pax,book_accommodation,train
what trip do you suggest this weekend,get_recommendation,train
quick question: how much room 27 from 2026-03-20 to 2026-03-22 pls,calculate_accommodation_billing,train
book na room na may aircon thanks,book_accommodation,train
quick question: bill estimate for inn stay near city proper,calculate_accommodation_billing,train
open hours?,get_tourism_information,train
show room billing computation for my stay,calculate_accommodation_billing,train
quick question: pa compute ng room payment with near terminal,calculate_accommodation_billing,train
what do you recommend for sightseeing,get_recommendation,test
give me inn choices below 1500,get_accommodation_recommendation,train
recommend inn in kalumboyan for 3 guests under 2500,get_accommodation_recommendation,train
quick question: suggest trip idea near poblacion pls,get_recommendation,train
tour total payment near terminal area now,calculate_billing,train
recomend inn in terminal area 4 2 guests under 1200 thanks,get_accommodation_recommendation,train
hello recommend a farm tour in bayawan po,get_recommendation,train
uy bill estimate for inn stay near villareal,calculate_accommodation_billing,train
"ask lang, pwede pa reserve room 5 from 2026-04-17 to 2026-04-19",book_accommodation,train
show accommodation bookings,book_accommodation,train
quick question: looking for rooms near nangka,get_accommodation_recommendation,train
looking for rooms near near boulevard po,get_accommodation_recommendation,train
"ask lang, pa compute ng room payment with wifi",calculate_accommodation_billing,train
how much will i pay for this hotel room,calculate_accommodation_billing,test
book room 10 for 5 guests from 2026-04-17 to 2026-04-19 now,book_accommodation,train
how much does this trip cost in total,calculate_billing,val
reserve an inn sa kalumboyan 4 2 pax thanks,book_accommodation,train
tour billing breakdown please po,calculate_billing,train
"hi, inn reco near terminal please pls",get_accommodation_recommendation,train
what is total sa sunset itinerary po,calculate_billing,train
"hi, total stay payment from 2026-03-25 to 2026-03-27 po",calculate_accommodation_billing,train
uy where to check official attraction details thanks,get_tourism_information,train
"ask lang, what is total sa city itinerary",calculate_billing,train
"ask lang, facts about tourism sites near nangka pls",get_tourism_information,val
"can you reserve 4 2 nights, 1 guests",book_accommodation,train
quick question: how to get to popular spots po,get_tourism_information,train
recomend inn in terminal area 4 6 guests under 3500,get_accommodation_recommendation,train
"ask lang, hotel suggestion please with wifi po",get_accommodation_recommendation,train
uy details about waterfall destinations please?,get_tourism_information,train
"hi, best city activity for family po",get_recommendation,train
pa compute ng room payment with quiet place,calculate_accommodation_billing,train
which attractions have contact information,get_tourism_information,train
hm tour package for sunset trip thanks,calculate_billing,train
"ask lang, book accommodation with near terminal and parking",book_accommodation,train
show me options with wifi and aircon,get_accommodation_recommendation,train
"hi, book accommodation with parking and wifi",book_accommodation,val
pwede pa reserve room 12 from 2026-04-17 to 2026-04-19 thanks,book_accommodation,test
travel recommendation for short trip,get_recommendation,train
"hi, tour fee estimate for 2 pax",calculate_billing,train
uy room charge hm with extra guest thanks,calculate_accommodation_billing,train
pls need tour quote under 4000 po,calculate_billing,train
travel recommendation 4 short trip thanks,get_recommendation,train
"ask lang, how to get to popular spots",get_tourism_information,train
pls recommend inn in near downtown for 2 guests under 1500 thanks,get_accommodation_recommendation,train
compute lodging cost sa near downtown,calculate_accommodation_billing,train
"ask lang, tour reco for 4 guests budget 1200",get_recommendation,train
pa suggest place to stay near near downtown,get_accommodation_recommendation,val
show me hotel recommendations near poblacion under 2500,get_accommodation_recommendation,train
show me recommended available tour options,get_recommendation,train
quick question: tour reco for 4 guests budget 2200 thanks,get_recommendation,train
quick question: san okay mag stay for 3 nights,get_accommodation_recommendation,train
"ask lang, book na room na may breakfast po",book_accommodation,train
book accommodation with hot shower and quiet place,book_accommodation,train
how much if family tour 5 days,calculate_billing,train
"ask lang, calculate room bill for 2 nights thanks",calculate_accommodation_billing,train
pls recommend a family tour in bayawan po,get_recommendation,train
best heritage activity 4 family now,get_recommendation,train
hello details about waterfall destinations pls thanks,get_tourism_information,train
hello what tour bagay 4 friends now,get_recommendation,train
hello reserve an inn sa terminal area 4 5 pax,book_accommodation,train
best tour?,get_recommendation,train
tour payment breakdown please,calculate_billing,train
compute room cost,calculate_accommodation_billing,test
san maganda puntahan this weekend pls,get_recommendation,train
what is the payment due for our city tour activity for 4 people,calculate_billing,train
book room please,book_accommodation,train
"uy can you reserve for 4 nights, 5 guests po",book_accommodation,train
confirm booking ko for room 64,book_accommodation,train
compute lodging cost sa city proper thanks,calculate_accommodation_billing,train
compute lodging cost sa villareal,calculate_accommodation_billing,train
san maganda puntahan this weekend now,get_recommendation,train
"hi, reserve an inn sa near downtown 4 4 pax po",book_accommodation,train
tour fee estimate for 5 pax,calculate_billing,train
book room quick lang near near downtown,book_accommodation,test
hm tour package 4 family trip now,calculate_billing,train
"ask lang, tourism info about nangka thanks",get_tourism_information,train
quick question: travel recomendation for short trip,get_recommendation,train
hello looking for rooms near kalumboyan,get_accommodation_recommendation,train
"hi, recommend a waterfall tour in bayawan now",get_recommendation,train
what is our remaining tour balance,calculate_billing,val
recommend inn in bayawan for 1 guests under 3000 now,get_accommodation_recommendation,train
recommend a sunset tour in bayawan thanks,get_recommendation,train
how much room 7 from 2026-03-28 to 2026-03-30 now,calculate_accommodation_billing,train
what are tourist spots in villareal,get_tourism_information,train
hello compute excursion payment,calculate_billing,train
hello how much if family tour 5 days now,calculate_billing,train
"hi, book na room na may hot shower now",book_accommodation,test
uy ano entrance fee and schedule,get_tourism_information,train
need accom options with parking and near terminal thanks,get_accommodation_recommendation,test
hello tour total payment near villareal,calculate_billing,train
"hi, suggest trip idea near kalumboyan thanks",get_recommendation,train
"ask lang, facts about tourism sites near near downtown",get_tourism_information,train
pls bill estimate for inn stay near city proper,calculate_accommodation_billing,train
san okay mag stay 4 2 nights,get_accommodation_recommendation,train
"ask lang, pa compute ng room payment with near terminal po",calculate_accommodation_billing,train
best group tour option please,get_recommendation,val
hello what is total sa waterfall itinerary pls,calculate_billing,train
need tour quote under 700 po,calculate_billing,train
hello i need to book a place near city proper this weekend now,book_accommodation,train
"ask lang, need room tonight pls, 6 kami",book_accommodation,train
uy recommend a city tour in bayawan thanks,get_recommendation,train
hello calculate accom bill pls,calculate_accommodation_billing,train
looking for rooms near city proper,get_accommodation_recommendation,train
reserve an inn sa villareal 4 3 pax,book_accommodation,train
uy hm tour package 4 nature trip,calculate_billing,train
hello any af4dable accomodation for 1 pax po,get_accommodation_recommendation,train
"ask lang, compute lodging cost sa bayawan",calculate_accommodation_billing,train
quick question: need tour quote under 3000 po,calculate_billing,train
quick question: san maganda puntahan this weekend,get_recommendation,val
suggest trip idea near near downtown thanks,get_recommendation,train
"ask lang, total stay payment from 2026-03-25 to 2026-03-27 po",calculate_accommodation_billing,train
hello need tour quote under 1800,calculate_billing,train
pls need outdoor destination reco now,get_recommendation,train
show tourism information about bayawan,get_tourism_information,train
"pls can you reserve for 3 nights, 2 guests",book_accommodation,train
quick question: tourism info about bayawan,get_tourism_information,train
hello compute excursion payment thanks,calculate_billing,train
find me a quiet room with hot shower,get_accommodation_recommendation,train
recommend a waterfall tour in bayawan thanks,get_recommendation,train
pls book accommodation with aircon and near terminal pls,book_accommodation,train
uy tour ideas na di mahal pls,get_recommendation,train
uy how much room 10 from 2026-03-25 to 2026-03-27,calculate_accommodation_billing,train
"ask lang, need accom options with aircon and near terminal",get_accommodation_recommendation,train
room billing breakdown pls thanks,calculate_accommodation_billing,train
i need to book a place near villareal this weekend now,book_accommodation,train
i want details about waterfalls in bayawan,get_tourism_information,train
need accom options with near terminal and hot shower,get_accommodation_recommendation,train
quick question: tourism info about near boulevard,get_tourism_information,train
hello room options na cheap lang thanks,get_accommodation_recommendation,train
san okay mag stay for 3 nights thanks,get_accommodation_recommendation,train
suggest a tour with light activity,get_recommendation,train
pls cost of guided tour hm po,calculate_billing,train
"ask lang, pa suggest scenic tour spots thanks",get_recommendation,train
"ask lang, recommend inn in bayawan for 2 guests under 2500 now",get_accommodation_recommendation,train
